Date,SPY,QQQ,IWM,VGK,EWJ,EEM,FXI,EWZ,EPI,EFA,IEF,TLT,LQD,JNK,EMB,PCY,GC=F,CL=F,NG=F,SI=F,DBA,EURUSD=X,JPYUSD=X,GBPUSD=X,AUDUSD=X,CNYUSD=X,VNQ,GLD,VXF,IYR
2012-09-21,115.6374740600586,62.53303527832031,71.18968963623047,30.20945930480957,29.184598922729492,31.09845733642578,25.019330978393555,30.20404815673828,15.886280059814453,36.61948013305664,80.91712951660156,84.39688110351562,75.89315032958984,55.41255569458008,64.56751251220703,15.008660316467285,1775.5,92.88999938964844,2.884999990463257,34.56700134277344,25.59868812561035,1.2973533868789673,0.012787723913788795,1.6221915483474731,1.043514609336853,0.1586546152830124,38.877532958984375,171.9600067138672,50.43672561645508,42.35190200805664
2012-09-28,114.13125610351562,61.124610900878906,69.74530792236328,29.13321304321289,28.592178344726562,30.763511657714844,24.91850471496582,29.194183349609375,16.041276931762695,35.58548355102539,81.56390380859375,86.2507553100586,76.50260925292969,54.98861312866211,64.71693420410156,15.03807258605957,1771.0999755859375,92.19000244140625,3.319999933242798,34.516998291015625,25.280635833740234,1.2913223505020142,0.012884937226772308,1.6232975721359253,1.0437650680541992,0.15866971015930176,38.262107849121094,171.88999938964844,49.53028869628906,41.77668762207031
2012-10-05,115.85150909423828,61.4901008605957,70.30536651611328,30.002197265625,28.592178344726562,31.225004196166992,25.473045349121094,29.280597686767578,16.60025978088379,36.35090637207031,81.05262756347656,84.29561614990234,76.599609375,55.28017044067383,65.12920379638672,15.180171012878418,1778.5999755859375,89.87999725341797,3.3959999084472656,34.51599884033203,25.039949417114258,1.3017443418502808,0.01274145022034645,1.6186468601226807,1.0242648124694824,0.1581752896308899,38.3798942565918,172.6199951171875,50.03755187988281,41.97785186767578
2012-10-12,113.27511596679688,59.439815521240234,68.625244140625,29.44861602783203,27.937395095825195,30.718852996826172,26.200439453125,29.161787033081055,15.948118209838867,35.69961929321289,81.42911529541016,86.25772857666016,77.3622817993164,55.34891128540039,65.61651611328125,15.33207893371582,1758.0,91.86000061035156,3.6110000610351562,33.632999420166016,24.850839614868164,1.293326497077942,0.012754776515066624,1.6045955419540405,1.0255358219146729,0.15929147601127625,38.14432144165039,170.05999755859375,48.981414794921875,41.497650146484375
2012-10-19,113.67149353027344,58.54837417602539,68.41629028320312,29.98931884765625,28.498645782470703,30.890043258666992,26.74057960510254,29.372394561767578,15.583916664123535,36.35090637207031,80.75139617919922,84.70613861083984,77.39373016357422,55.58264923095703,65.71821594238281,15.405360221862793,1722.800048828125,90.05000305175781,3.617000102996826,32.073001861572266,25.160293579101562,1.3069161176681519,0.012609068304300308,1.605703353881836,1.0374951362609863,0.15996161103248596,38.59779739379883,166.97000122070312,49.23090744018555,42.036231994628906
2012-10-26,112.0542984008789,58.25421905517578,67.82278442382812,29.609540939331055,28.4362735748291,30.674196243286133,26.596534729003906,28.956565856933594,15.558516502380371,36.00175857543945,80.90953063964844,85.33234405517578,77.29290771484375,55.390174865722656,65.22025299072266,15.282394409179688,1710.9000244140625,86.27999877929688,3.4000000953674316,32.01100158691406,24.764881134033203,1.2938284873962402,0.012463388964533806,1.6118113994598389,1.0351431369781494,0.16009221971035004,37.549530029296875,165.92999267578125,48.590576171875,41.069366455078125
2012-11-02,112.22074127197266,58.093772888183594,67.8646011352539,29.654598236083984,28.311559677124023,30.9644832611084,26.978242874145508,29.248193740844727,15.677087783813477,36.048763275146484,81.14659881591797,85.0679702758789,77.04078674316406,55.30764389038086,64.71693420410156,15.277467727661133,1674.0999755859375,84.86000061035156,3.553999900817871,30.834999084472656,24.799266815185547,1.2948336601257324,0.012465719133615494,1.6134237051010132,1.0413628816604614,0.1602538377046585,38.3504524230957,162.60000610351562,49.07289505004883,41.85454559326172
2012-11-09,109.52545928955078,56.54269027709961,66.35167694091797,28.99160385131836,27.90621566772461,30.517881393432617,26.2580509185791,28.497549057006836,15.380655288696289,35.451194763183594,82.02131652832031,87.65631103515625,76.599609375,54.908897399902344,65.1131591796875,15.385687828063965,1730.300048828125,86.06999969482422,3.503000020980835,32.59000015258789,24.661731719970703,1.274534821510315,0.012581940740346909,1.5977503061294556,1.0401065349578857,0.15954561531543732,37.53774642944336,167.82000732421875,48.04169845581055,40.86820983886719
2012-11-16,108.10639190673828,55.53539276123047,64.76348876953125,28.450916290283203,28.249204635620117,30.078725814819336,25.761123657226562,27.5740909576416,15.033404350280762,34.97447967529297,82.20976257324219,87.92765808105469,76.67525482177734,54.64762878417969,64.65803527832031,15.291415214538574,1714.300048828125,86.66999816894531,3.7899999618530273,32.361000061035156,24.31789207458496,1.2784454822540283,0.012327415868639946,1.5865461826324463,1.0339871644973755,0.1603514850139618,36.77214050292969,165.8800048828125,47.11030578613281,40.160892486572266
2012-11-23,112.0542984008789,57.85308837890625,67.26276397705078,30.08587646484375,28.966341018676758,30.986812591552734,26.978242874145508,28.168128967285156,15.109627723693848,36.61948013305664,81.53870391845703,86.42475891113281,76.76351928710938,55.30764389038086,65.03286743164062,15.375351905822754,1751.300048828125,88.27999877929688,3.9010000228881836,34.111000061035156,24.69611358642578,1.2875149250030518,0.012141963467001915,1.5941334962844849,1.038022756576538,0.16032063961029053,37.71442413330078,169.61000061035156,48.931522369384766,41.0953254699707
